NRO,CBname,CBtype,CBlength, LinkedThing, CBname, CBtype, CBlength, LinkedThing,CBname, CBtype, CBlength, LinkedThing, CBname, CBtype, CBlength, LinkedThing, CBname,CBtype,CBlength, LinkedThing, CBname, CBtype, CBlength, LinkedThing86LEB,86LEB_TR_00001,144,81,86LEB_00004,
 , , , , ,86CVY_TR_00017,144,0,86CVY_00015,
 ,86CVY_TR_00007,288,514,86CVY_PEP_TR_00008,86CVY_TR_00010,144,463,86CVY_PEP_TR_00011,86CVY_TR_00014,72,833,86CVY_00007,
 , , , , , , , , ,86CVY_TR_00013,72,0,86CVY_90008,
 , , , , ,86CVY_TR_00009,72,0,86CVY_90010,
 ,86CVY_TR_00008,144,663,86CVY_PEP_TR_00009,86CVY_TR_00011,72,0,86CVY_00001,
 , , , , ,86CVY_TR_00012,72,431,86CVY_00002,
 ,86CVY_TR_00004,72,470,86CVY_00012,
 ,86CVY_TR_00003,72,211,86CVY_00014,
 ,86CVY_TR_00001,72,6,86CVY_90016,
 ,86CVY_TR_00006,72,413,86CVY_91011,
86SAJ,86SAJ_TR_00007,144,1810,86SAJ_00008,
